check_id,reference_field,historical_extraction_reference,extraction_availability,alternative_source_file,alternative_source_commit,alternative_source_url,alternative_source_sha256,recorded_page,recorded_excerpt_field,recorded_excerpt_nonempty,fixed_label_aggregation_requires_missing_extraction,full_window_or_coverage_equivalence_certified,alternative_status
SEM-B-V2-PER-05-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,6,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-05-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,11,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-05-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-05-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,6,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-05-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,11,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-05-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,5,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,10,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,5,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-06-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,10,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,5,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,9,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,13,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,5,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,9,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-07-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,13,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,5,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,9,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,13,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,5,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,9,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-08-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,13,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,2,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,2,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-09-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-10-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/10.%20Strategic%20Alternatives%20and%20Triggers.pdf,ffe6549ae0e4c4252079f40ac3eedcd601481c0b7a5d552879b1f143ff5f8061,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
