check_id,run_id,edge_id,source_file,source_sha256,previous_page,page,previous_turn,turn,branch,actor,variable,requirement_id,rule_source_file,rule_locator,rule_quote,previous_value,reported_value,recomputed_value,difference,status,reason,evidence,parent_mapping_basis,comparison_mode,unit,review_completed,evidence_limitation_category,human_review_required,assessment_class,input_binding_status,legacy_candidate_ids
CLA-01-INH-E003-U1-Public_Opinion,CLA-01,CLA-01-INH-E003,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,7:20-25,11:9-10,1,2,Maximum Danger,shared,Public_Opinion,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.5,0.5,0.5,0.0,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p7 L20] RECONFIRM VARIABLE STATUS - Combination 3
[p7 L21] • tension: 1.0 (baseline 0.5 + 0.3 + 0.45, capped at 1.0)
[p7 L22] • diplomatic_support: 0.5 (baseline, no change)
[p7 L23] • military_posture: Maximum readiness/Pre-war
[p7 L24] • public_opinion: 0.5 (baseline, no change yet - public unaware)
[p7 L25] • leadership_unity: 0.95 (baseline 0.5 + min(0.8, 0.65) + 0.65, capped at 0.95)
다음 시작/수식 기준:
[p11 L9] Current Variables: tension: 1.0 (maximum), diplomatic_support: 0.5, public_opinion:
[p11 L10] 0.5, leadership_unity: 0.95",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
CLA-01-INH-E003-U1-Leadership_Unity,CLA-01,CLA-01-INH-E003,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,7:20-25,11:9-10,1,2,Maximum Danger,shared,Leadership_Unity,P-T2-INHERIT,protocols/prompt_templates/Prompt.pdf,p.2,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.95,0.95,0.95,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p7 L20] RECONFIRM VARIABLE STATUS - Combination 3
[p7 L21] • tension: 1.0 (baseline 0.5 + 0.3 + 0.45, capped at 1.0)
[p7 L22] • diplomatic_support: 0.5 (baseline, no change)
[p7 L23] • military_posture: Maximum readiness/Pre-war
[p7 L24] • public_opinion: 0.5 (baseline, no change yet - public unaware)
[p7 L25] • leadership_unity: 0.95 (baseline 0.5 + min(0.8, 0.65) + 0.65, capped at 0.95)
다음 시작/수식 기준:
[p11 L9] Current Variables: tension: 1.0 (maximum), diplomatic_support: 0.5, public_opinion:
[p11 L10] 0.5, leadership_unity: 0.95",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
CLA-01-INH-E004-U1-Tension,CLA-01,CLA-01-INH-E004,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:16-17,13:41;14:1,2,3,Balanced Confrontation,shared,Tension,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.75,0.75,0.75,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L16] • New Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p12 L17] leadership_unity: 0.80
다음 시작/수식 기준:
[p13 L41] Current Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p14 L1] leadership_unity: 0.80",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00169
CLA-01-INH-E004-U1-Diplomatic_Support,CLA-01,CLA-01-INH-E004,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:16-17,13:41;14:1,2,3,Balanced Confrontation,shared,Diplomatic_Support,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.70,0.70,0.70,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L16] • New Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p12 L17] leadership_unity: 0.80
다음 시작/수식 기준:
[p13 L41] Current Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p14 L1] leadership_unity: 0.80",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00170
CLA-01-INH-E004-U1-Public_Opinion,CLA-01,CLA-01-INH-E004,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:16-17,13:41;14:1,2,3,Balanced Confrontation,shared,Public_Opinion,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.55,0.55,0.55,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L16] • New Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p12 L17] leadership_unity: 0.80
다음 시작/수식 기준:
[p13 L41] Current Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p14 L1] leadership_unity: 0.80",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00171
CLA-01-INH-E004-U1-Leadership_Unity,CLA-01,CLA-01-INH-E004,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:16-17,13:41;14:1,2,3,Balanced Confrontation,shared,Leadership_Unity,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.80,0.80,0.80,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L16] • New Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p12 L17] leadership_unity: 0.80
다음 시작/수식 기준:
[p13 L41] Current Variables: tension: 0.75, diplomatic_support: 0.70, public_opinion: 0.55,
[p14 L1] leadership_unity: 0.80",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00172
CLA-01-INH-E005-U1-Tension,CLA-01,CLA-01-INH-E005,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:21-22,15:20-21,2,3,Time Pressure Crisis,shared,Tension,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,1.0,1.0,1.0,0.0,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L21] • New Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p12 L22] leadership_unity: 0.40
다음 시작/수식 기준:
[p15 L20] Current Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p15 L21] leadership_unity: 0.40 CRITICAL: Leadership Unity <0.5 - ""Internal Division, Coup",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00173
CLA-01-INH-E005-U1-Diplomatic_Support,CLA-01,CLA-01-INH-E005,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:21-22,15:20-21,2,3,Time Pressure Crisis,shared,Diplomatic_Support,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.50,0.50,0.50,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L21] • New Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p12 L22] leadership_unity: 0.40
다음 시작/수식 기준:
[p15 L20] Current Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p15 L21] leadership_unity: 0.40 CRITICAL: Leadership Unity <0.5 - ""Internal Division, Coup",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00174
CLA-01-INH-E005-U1-Public_Opinion,CLA-01,CLA-01-INH-E005,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:21-22,15:20-21,2,3,Time Pressure Crisis,shared,Public_Opinion,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.95,0.95,0.95,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L21] • New Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p12 L22] leadership_unity: 0.40
다음 시작/수식 기준:
[p15 L20] Current Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p15 L21] leadership_unity: 0.40 CRITICAL: Leadership Unity <0.5 - ""Internal Division, Coup",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00175
CLA-01-INH-E005-U1-Leadership_Unity,CLA-01,CLA-01-INH-E005,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:21-22,15:20-21,2,3,Time Pressure Crisis,shared,Leadership_Unity,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.40,0.40,0.40,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L21] • New Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p12 L22] leadership_unity: 0.40
다음 시작/수식 기준:
[p15 L20] Current Variables: tension: 1.0, diplomatic_support: 0.50, public_opinion: 0.95,
[p15 L21] leadership_unity: 0.40 CRITICAL: Leadership Unity <0.5 - ""Internal Division, Coup",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00176
CLA-01-INH-E006-U1-Tension,CLA-01,CLA-01-INH-E006,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:27-28,16:26-27,2,3,Maximum Danger,shared,Tension,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.95,0.95,0.95,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L27] • New Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p12 L28] leadership_unity: 1.0 (capped)
다음 시작/수식 기준:
[p16 L26] Current Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p16 L27] leadership_unity: 1.0",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00177
CLA-01-INH-E006-U1-Diplomatic_Support,CLA-01,CLA-01-INH-E006,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:27-28,16:26-27,2,3,Maximum Danger,shared,Diplomatic_Support,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.55,0.55,0.55,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L27] • New Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p12 L28] leadership_unity: 1.0 (capped)
다음 시작/수식 기준:
[p16 L26] Current Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p16 L27] leadership_unity: 1.0",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00178
CLA-01-INH-E006-U1-Public_Opinion,CLA-01,CLA-01-INH-E006,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:27-28,16:26-27,2,3,Maximum Danger,shared,Public_Opinion,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.60,0.60,0.60,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L27] • New Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p12 L28] leadership_unity: 1.0 (capped)
다음 시작/수식 기준:
[p16 L26] Current Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p16 L27] leadership_unity: 1.0",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00179
CLA-01-INH-E006-U1-Leadership_Unity,CLA-01,CLA-01-INH-E006,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,12:27-28,16:26-27,2,3,Maximum Danger,shared,Leadership_Unity,P-T3-INHERIT,protocols/prompt_templates/Prompt.pdf,p.3,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,1.0,1.0,1.0,0.0,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p12 L27] • New Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p12 L28] leadership_unity: 1.0 (capped)
다음 시작/수식 기준:
[p16 L26] Current Variables: tension: 0.95, diplomatic_support: 0.55, public_opinion: 0.60,
[p16 L27] leadership_unity: 1.0",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00180
CLA-01-INH-E007-U1-Tension,CLA-01,CLA-01-INH-E007,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,17:31-32,19:24-25,3,4,Balanced Confrontation,shared,Tension,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.65,0.65,0.65,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p17 L31] • New Variables: tension: 0.65, diplomatic_support: 0.80, public_opinion: 0.70,
[p17 L32] leadership_unity: 0.95
다음 시작/수식 기준:
[p19 L24] Current Variables: tension: 0.65, diplomatic_support: 0.80, public_opinion: 0.70,
[p19 L25] leadership_unity: 0.95",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00181
CLA-01-INH-E007-U1-Diplomatic_Support,CLA-01,CLA-01-INH-E007,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,17:31-32,19:24-25,3,4,Balanced Confrontation,shared,Diplomatic_Support,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.80,0.80,0.80,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p17 L31] • New Variables: tension: 0.65, diplomatic_support: 0.80, public_opinion: 0.70,
[p17 L32] leadership_unity: 0.95
다음 시작/수식 기준:
[p19 L24] Current Variables: tension: 0.65, diplomatic_support: 0.80, public_opinion: 0.70,
[p19 L25] leadership_unity: 0.95",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00182
CLA-01-INH-E007-U1-Public_Opinion,CLA-01,CLA-01-INH-E007,runs/raw_logs/Claude_Opus_4/1. Strategic Decision Modeling Protocol.pdf,40d5cae1d73766c272755651180a2bd68fc15bcba8e8b191d49ea919c615a314,17:31-32,19:24-25,3,4,Balanced Confrontation,shared,Public_Opinion,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.70,0.70,0.70,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p17 L31] • New Variables: tension: 0.65, diplomatic_support: 0.80, public_opinion: 0.70,
[p17 L32] leadership_unity: 0.95
다음 시작/수식 기준:
[p19 L24] Current Variables: tension: 0.65, diplomatic_support: 0.80, public_opinion: 0.70,
[p19 L25] leadership_unity: 0.95",T1의 Balanced Confrontation/Time Pressure Crisis/Maximum Danger 세 경로명을 T2-T4가 그대로 사용한다. 각 턴 말 RESULT LOGS의 Scenario1/2/3 선택쌍과 다음 턴 동명 경로 Current Variables를 대조했다. 모두 국가별이 아닌 공동 상태패널이다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,CLA-01-N-00183
