run_id,phase,source_file,pages,available_response_pages,unit_status,review_completed,not_reviewed_reason
GPT-29,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,24;25;26;27;28;29;30,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-30,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-30,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,9;10;11;12;13;14,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-30,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,15;16;17;18;19;20,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-30,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,20;21;22;23;24;25,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-30,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,28;29;30;31;32;33;34;35,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-01,T1,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-01,T2,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,5;6;7;8;9,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-01,T3,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,9;10;11;12;13;14;15,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-01,T4,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,15;16;17,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-01,FINAL,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,17;18;19;20;21;22;23;24;25,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-02,T1,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-02,T2,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,5;6;7;8;9;10;11,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-02,T3,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,11;12;13;14;15;16,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-02,T4,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,16;17;18;19;20,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-02,FINAL,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,20;21;22;23;24;25,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-03,T1,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,2;3;4;5;6,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-03,T2,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,6;7;8,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-03,T3,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,8;9;10,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-03,T4,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,10;11;12;13;14,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-03,FINAL,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,14;15;16;17;18;19,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-04,T1,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-04,T2,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,5;6;7;8;9;10,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-04,T3,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,10;11;12;13,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-04,T4,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,13;14;15;16,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-04,FINAL,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,16;17;18,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-05,T1,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,2;3;4;5;6,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-05,T2,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6;7;8;9;10;11,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-05,T3,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,11;12;13;14;15;16,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-05,T4,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,16;17;18;19;20,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-05,FINAL,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,20;21;22;23;24;25,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-06,T1,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-06,T2,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,5;6;7,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-06,T3,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,7;8;9;10,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-06,T4,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,10;11;12;13,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-06,FINAL,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,13;14;15;16;17,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-07,T1,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-07,T2,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,5;6;7;8;9,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-07,T3,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,9;10;11;12;13,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-07,T4,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,13;14;15;16;17,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-07,FINAL,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,17;18;19;20;21;22;23;24,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-08,T1,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-08,T2,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,5;6;7;8;9,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-08,T3,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,9;10;11;12;13,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-08,T4,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,13;14;15;16;17,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-08,FINAL,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,17;18;19;20;21,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-09,T1,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,2;3;4;5;6;7,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-09,T2,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,7;8;9;10;11;12,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-09,T3,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,12;13;14;15;16,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-09,T4,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,16;17;18;19;20,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-09,FINAL,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,20;21;22;23;24,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-10,T1,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-10,T2,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,5;6;7;8;9;10;11;12,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-10,T3,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,12;13;14;15;16;17,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-10,T4,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,17;18;19;20;21,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-10,FINAL,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,21;22;23;24;25;26;27;28,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-11,T1,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-11,T2,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,5;6;7;8;9;10,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-11,T3,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,10;11;12;13,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-11,T4,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,13;14;15;16,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-11,FINAL,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,16;17;18;19;20,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-12,T1,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,1;2;3;4;5;6,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-12,T2,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,6;7;8;9;10;11,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-12,T3,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,11;12;13;14;15;16;17;18,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-12,T4,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,18;19;20;21;22;23,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-12,FINAL,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,23;24;25;26;27,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-13,T1,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,1;2;3;4;5;6,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-13,T2,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,6;7;8;9;10;11;12;13,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-13,T3,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,13;14;15;16;17,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-13,T4,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,17;18;19;20;21;22,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-13,FINAL,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,22;23;24;25;26,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-14,T1,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-14,T2,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,7;8;9;10;11;12,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-14,T3,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,12;13;14;15;16,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-14,T4,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,16;17;18;19;20;21,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-14,FINAL,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,21;22;23;24;25;26;27;28,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-15,T1,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,1;2;3;4;5;6,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-15,T2,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,6;7;8;9;10;11,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-15,T3,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,11;12;13;14;15,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-15,T4,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,15;16;17;18;19;20,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-15,FINAL,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,20;21;22;23,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-16,T1,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,2;3;4;5,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-16,T2,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,5;6;7;8;9;10,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-16,T3,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,10;11;12;13;14,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-16,T4,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,14;15;16;17;18,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-16,FINAL,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,18;19;20;21;22;23;24;25,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-17,T1,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-17,T2,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,7;8;9;10;11,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-17,T3,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,11;12;13;14;15,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-17,T4,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,15;16;17;18;19,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-17,FINAL,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,19;20;21;22;23;24;25,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-18,T1,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,1;2;3;4;5;6,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-18,T2,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,6;7;8;9;10;11,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-18,T3,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,11;12;13;14;15;16,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-18,T4,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,16;17;18;19;20,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-18,FINAL,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,20;21;22;23;24;25;26,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-19,T1,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,1;2;3;4;5;6,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-19,T2,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,6;7;8;9,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-19,T3,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,9;10;11;12,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-19,T4,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,12;13;14;15;16;17;18,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-19,FINAL,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,18;19;20;21;22;23,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-20,T1,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,1;2;3;4;5;6,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-20,T2,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,6;7;8;9;10;11;12,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-20,T3,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,12;13;14,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-20,T4,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,14;15;16;17;18;19,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-20,FINAL,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,19;20;21;22;23,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-21,T1,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-21,T2,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,5;6;7;8;9;10;11,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-21,T3,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,11;12;13;14;15;16;17,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-21,T4,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,17;18;19;20;21;22,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-21,FINAL,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,22;23;24;25;26;27,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-22,T1,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,2;3;4;5;6,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-22,T2,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,6;7;8,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-22,T3,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,8;9;10;11,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-22,T4,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,11;12;13;14;15,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-22,FINAL,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,15;16;17;18;19;20,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-23,T1,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-23,T2,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,7;8;9;10,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-23,T3,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,10;11;12;13,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-23,T4,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,13;14;15;16,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-23,FINAL,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,16;17;18;19;20;21;22,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-24,T1,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-24,T2,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,7;8;9;10;11,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-24,T3,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,11;12;13;14;15;16,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-24,T4,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,16;17;18;19,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-24,FINAL,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,19;20;21;22;23;24;25;26,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-25,T1,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,1;2;3;4;5,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-25,T2,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,5;6;7;8;9;10;11,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-25,T3,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,11;12;13;14;15,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-25,T4,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,15;16;17;18;19,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-25,FINAL,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,19;20;21;22;23,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-26,T1,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,2;3;4;5;6;7,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-26,T2,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,7;8;9;10,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-26,T3,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,10;11;12;13,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-26,T4,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,13;14;15;16,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
PER-26,FINAL,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,16;17;18;19;20;21;22,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
