run_id,turn,branch,actor,actor_name,pages,review_completed,applicability,status,unknown_reason,scope,observed_specific_checks,no_action_output
PER-11,T3,not inventoried in content review yet,US-A01,Kennedy,10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-11,T3,not inventoried in content review yet,US-A02,State Department,10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-11,T3,not inventoried in content review yet,US-A03,Defense Department,10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-11,T3,not inventoried in content review yet,US-A04,American Public,10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-11,T3,not inventoried in content review yet,SU-A01,Khrushchev,10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-11,T3,not inventoried in content review yet,SU-A02,Presidium,10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-11,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-11,T4,not inventoried in content review yet,US-A01,Kennedy,13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-11,T4,not inventoried in content review yet,US-A02,State Department,13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-11,T4,not inventoried in content review yet,US-A03,Defense Department,13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-11,T4,not inventoried in content review yet,US-A04,American Public,13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-11,T4,not inventoried in content review yet,SU-A01,Khrushchev,13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-11,T4,not inventoried in content review yet,SU-A02,Presidium,13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-11,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-12,T2,not inventoried in content review yet,US-A01,Kennedy,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-12,T2,not inventoried in content review yet,US-A02,State Department,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-12,T2,not inventoried in content review yet,US-A03,Defense Department,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-12,T2,not inventoried in content review yet,US-A04,American Public,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-12,T2,not inventoried in content review yet,SU-A01,Khrushchev,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-12,T2,not inventoried in content review yet,SU-A02,Presidium,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-12,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-12,T3,not inventoried in content review yet,US-A01,Kennedy,11;12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-12,T3,not inventoried in content review yet,US-A02,State Department,11;12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-12,T3,not inventoried in content review yet,US-A03,Defense Department,11;12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-12,T3,not inventoried in content review yet,US-A04,American Public,11;12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-12,T3,not inventoried in content review yet,SU-A01,Khrushchev,11;12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-12,T3,not inventoried in content review yet,SU-A02,Presidium,11;12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-12,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,11;12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-12,T4,not inventoried in content review yet,US-A01,Kennedy,18;19;20;21;22;23,False,미검토,판정 불가,not_reviewed,,,
PER-12,T4,not inventoried in content review yet,US-A02,State Department,18;19;20;21;22;23,False,미검토,판정 불가,not_reviewed,,,
PER-12,T4,not inventoried in content review yet,US-A03,Defense Department,18;19;20;21;22;23,False,미검토,판정 불가,not_reviewed,,,
PER-12,T4,not inventoried in content review yet,US-A04,American Public,18;19;20;21;22;23,False,미검토,판정 불가,not_reviewed,,,
PER-12,T4,not inventoried in content review yet,SU-A01,Khrushchev,18;19;20;21;22;23,False,미검토,판정 불가,not_reviewed,,,
PER-12,T4,not inventoried in content review yet,SU-A02,Presidium,18;19;20;21;22;23,False,미검토,판정 불가,not_reviewed,,,
PER-12,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,18;19;20;21;22;23,False,미검토,판정 불가,not_reviewed,,,
PER-13,T2,not inventoried in content review yet,US-A01,Kennedy,6;7;8;9;10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-13,T2,not inventoried in content review yet,US-A02,State Department,6;7;8;9;10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-13,T2,not inventoried in content review yet,US-A03,Defense Department,6;7;8;9;10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-13,T2,not inventoried in content review yet,US-A04,American Public,6;7;8;9;10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-13,T2,not inventoried in content review yet,SU-A01,Khrushchev,6;7;8;9;10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-13,T2,not inventoried in content review yet,SU-A02,Presidium,6;7;8;9;10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-13,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,6;7;8;9;10;11;12;13,False,미검토,판정 불가,not_reviewed,,,
PER-13,T3,not inventoried in content review yet,US-A01,Kennedy,13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-13,T3,not inventoried in content review yet,US-A02,State Department,13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-13,T3,not inventoried in content review yet,US-A03,Defense Department,13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-13,T3,not inventoried in content review yet,US-A04,American Public,13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-13,T3,not inventoried in content review yet,SU-A01,Khrushchev,13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-13,T3,not inventoried in content review yet,SU-A02,Presidium,13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-13,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-13,T4,not inventoried in content review yet,US-A01,Kennedy,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
PER-13,T4,not inventoried in content review yet,US-A02,State Department,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
PER-13,T4,not inventoried in content review yet,US-A03,Defense Department,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
PER-13,T4,not inventoried in content review yet,US-A04,American Public,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
PER-13,T4,not inventoried in content review yet,SU-A01,Khrushchev,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
PER-13,T4,not inventoried in content review yet,SU-A02,Presidium,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
PER-13,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
PER-14,T2,not inventoried in content review yet,US-A01,Kennedy,7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-14,T2,not inventoried in content review yet,US-A02,State Department,7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-14,T2,not inventoried in content review yet,US-A03,Defense Department,7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-14,T2,not inventoried in content review yet,US-A04,American Public,7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-14,T2,not inventoried in content review yet,SU-A01,Khrushchev,7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-14,T2,not inventoried in content review yet,SU-A02,Presidium,7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-14,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-14,T3,not inventoried in content review yet,US-A01,Kennedy,12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-14,T3,not inventoried in content review yet,US-A02,State Department,12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-14,T3,not inventoried in content review yet,US-A03,Defense Department,12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-14,T3,not inventoried in content review yet,US-A04,American Public,12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-14,T3,not inventoried in content review yet,SU-A01,Khrushchev,12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-14,T3,not inventoried in content review yet,SU-A02,Presidium,12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-14,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-14,T4,not inventoried in content review yet,US-A01,Kennedy,16;17;18;19;20;21,False,미검토,판정 불가,not_reviewed,,,
PER-14,T4,not inventoried in content review yet,US-A02,State Department,16;17;18;19;20;21,False,미검토,판정 불가,not_reviewed,,,
PER-14,T4,not inventoried in content review yet,US-A03,Defense Department,16;17;18;19;20;21,False,미검토,판정 불가,not_reviewed,,,
PER-14,T4,not inventoried in content review yet,US-A04,American Public,16;17;18;19;20;21,False,미검토,판정 불가,not_reviewed,,,
PER-14,T4,not inventoried in content review yet,SU-A01,Khrushchev,16;17;18;19;20;21,False,미검토,판정 불가,not_reviewed,,,
PER-14,T4,not inventoried in content review yet,SU-A02,Presidium,16;17;18;19;20;21,False,미검토,판정 불가,not_reviewed,,,
PER-14,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,16;17;18;19;20;21,False,미검토,판정 불가,not_reviewed,,,
PER-15,T2,not inventoried in content review yet,US-A01,Kennedy,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-15,T2,not inventoried in content review yet,US-A02,State Department,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-15,T2,not inventoried in content review yet,US-A03,Defense Department,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-15,T2,not inventoried in content review yet,US-A04,American Public,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-15,T2,not inventoried in content review yet,SU-A01,Khrushchev,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-15,T2,not inventoried in content review yet,SU-A02,Presidium,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-15,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-15,T3,not inventoried in content review yet,US-A01,Kennedy,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-15,T3,not inventoried in content review yet,US-A02,State Department,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-15,T3,not inventoried in content review yet,US-A03,Defense Department,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-15,T3,not inventoried in content review yet,US-A04,American Public,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-15,T3,not inventoried in content review yet,SU-A01,Khrushchev,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-15,T3,not inventoried in content review yet,SU-A02,Presidium,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-15,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-15,T4,not inventoried in content review yet,US-A01,Kennedy,15;16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-15,T4,not inventoried in content review yet,US-A02,State Department,15;16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-15,T4,not inventoried in content review yet,US-A03,Defense Department,15;16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-15,T4,not inventoried in content review yet,US-A04,American Public,15;16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-15,T4,not inventoried in content review yet,SU-A01,Khrushchev,15;16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-15,T4,not inventoried in content review yet,SU-A02,Presidium,15;16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-15,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,15;16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-16,T2,not inventoried in content review yet,US-A01,Kennedy,5;6;7;8;9;10,False,미검토,판정 불가,not_reviewed,,,
PER-16,T2,not inventoried in content review yet,US-A02,State Department,5;6;7;8;9;10,False,미검토,판정 불가,not_reviewed,,,
PER-16,T2,not inventoried in content review yet,US-A03,Defense Department,5;6;7;8;9;10,False,미검토,판정 불가,not_reviewed,,,
PER-16,T2,not inventoried in content review yet,US-A04,American Public,5;6;7;8;9;10,False,미검토,판정 불가,not_reviewed,,,
PER-16,T2,not inventoried in content review yet,SU-A01,Khrushchev,5;6;7;8;9;10,False,미검토,판정 불가,not_reviewed,,,
PER-16,T2,not inventoried in content review yet,SU-A02,Presidium,5;6;7;8;9;10,False,미검토,판정 불가,not_reviewed,,,
PER-16,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,5;6;7;8;9;10,False,미검토,판정 불가,not_reviewed,,,
PER-16,T3,not inventoried in content review yet,US-A01,Kennedy,10;11;12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-16,T3,not inventoried in content review yet,US-A02,State Department,10;11;12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-16,T3,not inventoried in content review yet,US-A03,Defense Department,10;11;12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-16,T3,not inventoried in content review yet,US-A04,American Public,10;11;12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-16,T3,not inventoried in content review yet,SU-A01,Khrushchev,10;11;12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-16,T3,not inventoried in content review yet,SU-A02,Presidium,10;11;12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-16,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,10;11;12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-16,T4,not inventoried in content review yet,US-A01,Kennedy,14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-16,T4,not inventoried in content review yet,US-A02,State Department,14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-16,T4,not inventoried in content review yet,US-A03,Defense Department,14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-16,T4,not inventoried in content review yet,US-A04,American Public,14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-16,T4,not inventoried in content review yet,SU-A01,Khrushchev,14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-16,T4,not inventoried in content review yet,SU-A02,Presidium,14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-16,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-17,T2,not inventoried in content review yet,US-A01,Kennedy,7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-17,T2,not inventoried in content review yet,US-A02,State Department,7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-17,T2,not inventoried in content review yet,US-A03,Defense Department,7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-17,T2,not inventoried in content review yet,US-A04,American Public,7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-17,T2,not inventoried in content review yet,SU-A01,Khrushchev,7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-17,T2,not inventoried in content review yet,SU-A02,Presidium,7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-17,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-17,T3,not inventoried in content review yet,US-A01,Kennedy,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-17,T3,not inventoried in content review yet,US-A02,State Department,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-17,T3,not inventoried in content review yet,US-A03,Defense Department,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-17,T3,not inventoried in content review yet,US-A04,American Public,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-17,T3,not inventoried in content review yet,SU-A01,Khrushchev,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-17,T3,not inventoried in content review yet,SU-A02,Presidium,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-17,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,11;12;13;14;15,False,미검토,판정 불가,not_reviewed,,,
PER-17,T4,not inventoried in content review yet,US-A01,Kennedy,15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-17,T4,not inventoried in content review yet,US-A02,State Department,15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-17,T4,not inventoried in content review yet,US-A03,Defense Department,15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-17,T4,not inventoried in content review yet,US-A04,American Public,15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-17,T4,not inventoried in content review yet,SU-A01,Khrushchev,15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-17,T4,not inventoried in content review yet,SU-A02,Presidium,15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-17,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-18,T2,not inventoried in content review yet,US-A01,Kennedy,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-18,T2,not inventoried in content review yet,US-A02,State Department,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-18,T2,not inventoried in content review yet,US-A03,Defense Department,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-18,T2,not inventoried in content review yet,US-A04,American Public,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-18,T2,not inventoried in content review yet,SU-A01,Khrushchev,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-18,T2,not inventoried in content review yet,SU-A02,Presidium,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-18,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-18,T3,not inventoried in content review yet,US-A01,Kennedy,11;12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-18,T3,not inventoried in content review yet,US-A02,State Department,11;12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-18,T3,not inventoried in content review yet,US-A03,Defense Department,11;12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-18,T3,not inventoried in content review yet,US-A04,American Public,11;12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-18,T3,not inventoried in content review yet,SU-A01,Khrushchev,11;12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-18,T3,not inventoried in content review yet,SU-A02,Presidium,11;12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-18,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,11;12;13;14;15;16,False,미검토,판정 불가,not_reviewed,,,
PER-18,T4,not inventoried in content review yet,US-A01,Kennedy,16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-18,T4,not inventoried in content review yet,US-A02,State Department,16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-18,T4,not inventoried in content review yet,US-A03,Defense Department,16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-18,T4,not inventoried in content review yet,US-A04,American Public,16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-18,T4,not inventoried in content review yet,SU-A01,Khrushchev,16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-18,T4,not inventoried in content review yet,SU-A02,Presidium,16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-18,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,16;17;18;19;20,False,미검토,판정 불가,not_reviewed,,,
PER-19,T2,not inventoried in content review yet,US-A01,Kennedy,6;7;8;9,False,미검토,판정 불가,not_reviewed,,,
PER-19,T2,not inventoried in content review yet,US-A02,State Department,6;7;8;9,False,미검토,판정 불가,not_reviewed,,,
PER-19,T2,not inventoried in content review yet,US-A03,Defense Department,6;7;8;9,False,미검토,판정 불가,not_reviewed,,,
PER-19,T2,not inventoried in content review yet,US-A04,American Public,6;7;8;9,False,미검토,판정 불가,not_reviewed,,,
PER-19,T2,not inventoried in content review yet,SU-A01,Khrushchev,6;7;8;9,False,미검토,판정 불가,not_reviewed,,,
PER-19,T2,not inventoried in content review yet,SU-A02,Presidium,6;7;8;9,False,미검토,판정 불가,not_reviewed,,,
PER-19,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,6;7;8;9,False,미검토,판정 불가,not_reviewed,,,
PER-19,T3,not inventoried in content review yet,US-A01,Kennedy,9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-19,T3,not inventoried in content review yet,US-A02,State Department,9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-19,T3,not inventoried in content review yet,US-A03,Defense Department,9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-19,T3,not inventoried in content review yet,US-A04,American Public,9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-19,T3,not inventoried in content review yet,SU-A01,Khrushchev,9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-19,T3,not inventoried in content review yet,SU-A02,Presidium,9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-19,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-19,T4,not inventoried in content review yet,US-A01,Kennedy,12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-19,T4,not inventoried in content review yet,US-A02,State Department,12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-19,T4,not inventoried in content review yet,US-A03,Defense Department,12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-19,T4,not inventoried in content review yet,US-A04,American Public,12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-19,T4,not inventoried in content review yet,SU-A01,Khrushchev,12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-19,T4,not inventoried in content review yet,SU-A02,Presidium,12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-19,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,12;13;14;15;16;17;18,False,미검토,판정 불가,not_reviewed,,,
PER-20,T2,not inventoried in content review yet,US-A01,Kennedy,6;7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-20,T2,not inventoried in content review yet,US-A02,State Department,6;7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-20,T2,not inventoried in content review yet,US-A03,Defense Department,6;7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-20,T2,not inventoried in content review yet,US-A04,American Public,6;7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-20,T2,not inventoried in content review yet,SU-A01,Khrushchev,6;7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-20,T2,not inventoried in content review yet,SU-A02,Presidium,6;7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-20,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,6;7;8;9;10;11;12,False,미검토,판정 불가,not_reviewed,,,
PER-20,T3,not inventoried in content review yet,US-A01,Kennedy,12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-20,T3,not inventoried in content review yet,US-A02,State Department,12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-20,T3,not inventoried in content review yet,US-A03,Defense Department,12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-20,T3,not inventoried in content review yet,US-A04,American Public,12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-20,T3,not inventoried in content review yet,SU-A01,Khrushchev,12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-20,T3,not inventoried in content review yet,SU-A02,Presidium,12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-20,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,12;13;14,False,미검토,판정 불가,not_reviewed,,,
PER-20,T4,not inventoried in content review yet,US-A01,Kennedy,14;15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-20,T4,not inventoried in content review yet,US-A02,State Department,14;15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-20,T4,not inventoried in content review yet,US-A03,Defense Department,14;15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-20,T4,not inventoried in content review yet,US-A04,American Public,14;15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-20,T4,not inventoried in content review yet,SU-A01,Khrushchev,14;15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-20,T4,not inventoried in content review yet,SU-A02,Presidium,14;15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-20,T4,not inventoried in content review yet,SU-A03,Soviet Armed Forces,14;15;16;17;18;19,False,미검토,판정 불가,not_reviewed,,,
PER-21,T2,not inventoried in content review yet,US-A01,Kennedy,5;6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-21,T2,not inventoried in content review yet,US-A02,State Department,5;6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-21,T2,not inventoried in content review yet,US-A03,Defense Department,5;6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-21,T2,not inventoried in content review yet,US-A04,American Public,5;6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-21,T2,not inventoried in content review yet,SU-A01,Khrushchev,5;6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-21,T2,not inventoried in content review yet,SU-A02,Presidium,5;6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-21,T2,not inventoried in content review yet,SU-A03,Soviet Armed Forces,5;6;7;8;9;10;11,False,미검토,판정 불가,not_reviewed,,,
PER-21,T3,not inventoried in content review yet,US-A01,Kennedy,11;12;13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-21,T3,not inventoried in content review yet,US-A02,State Department,11;12;13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-21,T3,not inventoried in content review yet,US-A03,Defense Department,11;12;13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-21,T3,not inventoried in content review yet,US-A04,American Public,11;12;13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-21,T3,not inventoried in content review yet,SU-A01,Khrushchev,11;12;13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-21,T3,not inventoried in content review yet,SU-A02,Presidium,11;12;13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-21,T3,not inventoried in content review yet,SU-A03,Soviet Armed Forces,11;12;13;14;15;16;17,False,미검토,판정 불가,not_reviewed,,,
PER-21,T4,not inventoried in content review yet,US-A01,Kennedy,17;18;19;20;21;22,False,미검토,판정 불가,not_reviewed,,,
