check_id,run_id,report_id,report_title,requirement_id,source_file,page,log_pages,turn,branch,selected_action,prior_state,status,evidence,reason,uncertainty_code,review_completed,human_review_required,assessment_class,review_scope,input_version_condition,source_anchors_verified
SUP-NARR-PER-16-02,PER-16,2,The Domino’s Fall,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,21-23,"7-8,12-13,16-17",FINAL,보고서 2,Limited Blockade: Quarantine allowed humanitarian goods but starved Cuba’s economy.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: Limited Blockade: Quarantine allowed humanitarian goods but starved Cuba’s economy. | 로그 p.8: U.S.: Limited Air Strike,"Berlin 비대칭 대응 및 전면 핵전쟁 없는 침공/저항은 실제 T3/T4 추가 대안들에 존재하므로 그런 지역전 결말 자체는 허용 범위다. 그러나 서사는 강경 Turn 2를 제한 봉쇄와 인도적 화물 통과로 재작성한다. 실제 그 부모의 모든 T2 조합은 Limited Air Strike 또는 Invasion Mobilization으로, 제한 봉쇄를 미국 행동으로 택한 쌍이 없다. 같은 실행의 다른 가족 봉쇄를 옮긴 불일치다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-16-03,PER-16,3,The Silk Thread,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,23-25,"8-9,13-14,17-18",FINAL,보고서 3,U.S.: Secret trade; Soviet: Compromise despite fracture.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,판정 불가,"서사 p.24: U.S.: Secret trade; Soviet: Compromise despite fracture. | 로그 p.18: U.S.: Trade, USSR: Secret Accept → Partial de-escalation","최종 비밀 교환/소련 수락·조건부 철수는 실제 T4 추가 자식 Trade/Secret Accept와 양립하며 주경로 Reject Deal과 다르다는 이유로 위반 판정할 수 없다. 다만 서사가 T2–3 검증·보상·공개 보장 중 어느 부모를 따라 이 자식에 도달했는지 명시하지 않고, 원로그도 추가 자식별 상태를 다음 턴에 명시 승계하지 않았다. 해당 정합 경로를 고유하게 연결할 수 없어 분기 단위 모호성 U이며 비밀 타협 자체는 실제 생성된 행동쌍이다.",rule_ambiguous,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-17-01,PER-17,1,The Tense Tango,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,19-22,15-16,FINAL,보고서 1,U.S.: Prepares invasion plans but hesitates;,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.20: U.S.: Prepares invasion plans but hesitates; | 로그 p.16: U.S.: Immediate Airstrike,"최종 첫 보고서의 Turn 4는 미국 침공 준비를 망설이며 소련 비밀 Turkey 제안을 받는 선택이다. 실제 같은 부모는 Immediate Airstrike/Tactical Nuclear Alert, UN Ultimatum/Public Concession, Airstrike/ICBM Launch 세 쌍이다. 침공 망설임/Turkey 제안 쌍은 없으며 이는 실제 셋째 외교 가족의 교환 제안을 옮긴 것이다. 최종 교착만 유사해도 행동쌍 승계를 인정하지 않는다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-17-02,PER-17,2,The Breaking Point,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,22-24,17-18,FINAL,보고서 2,USSR: Launches ICBMs against U.S. cities;,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.22: USSR: Launches ICBMs against U.S. cities; | 로그 p.17: U.S.: Strategic Nuclear Warning Strike,"실제 마지막 핵경고 타격/ICBM Launch 및 추가 Invasion/ICBM Launch가 있으므로 핵전쟁 결말 자체는 로그로 지지된다. 그러나 서사는 ICBM 도시 공격을 Turn 2, 최종 상호 절멸을 Turn 3에 끝내고, B-59/DEFCON 2 고정 사건에 대응해 Turn 4 전략 핵경고 타격을 선택한 실제 순서가 사라진다. 즉 결말 일치와 중간 핵사용·고정 사건의 시점 불일치를 분리한다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-17-03,PER-17,3,The Mended Rift,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,24-25,18-19,FINAL,보고서 3,Event: UN inspectors verify missile removals.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.24: Event: UN inspectors verify missile removals. | 로그 p.19: 2. Breakthrough Path: U.S. Accepts Turkey Deal + Soviet Withdrawal,실제 T4에는 Turkey Deal 수락/소련 철수라는 breakthrough 자식이 있어 평화 결말을 선택할 근거가 있다. 하지만 최종은 OAS 요구→Turn 2 교환 수락→Turn 3 검증 완료로 끝내고 실제 U-2 격추와 B-59에 대한 후속 선택·검증 이전의 T4 돌파 선택을 이미 완료한 것으로 앞당긴다. 최종 선택 가능성만으로 전 턴 로그의 사건 승계를 준수했다고 보지 않는다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-18-01,PER-18,1,The Razor’s Edge,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,20-22,"12-13,16-17",FINAL,보고서 1,Military: Limited conflict avoided;,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: Military: Limited conflict avoided; | 로그 p.13: Selected Action: Limited Retaliatory Strike,격리→검문→SAM 보복/rogue Cuba 설명→격리 중지/Turkey 제안이라는 주요 선택 순서는 로그와 대응한다. 그러나 결말은 Limited conflict avoided라고 명시하여 실제 선택·효과 처리된 제한 보복공습을 없던 것으로 만든다. 최고 긴장 뒤 0.95로 끝난 상태를 핵 임계 아래 안정이라고 쓴 설명도 강하게 완화한다. 본 위반은 마지막 위험 상태를 서사로 잘못 요약한 부분에 한정하고 네 단계 주요 행동 대응의 긍정 근거는 유지한다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-18-02,PER-18,2,Critical Failures,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,22-24,"14,18",FINAL,보고서 2,"Soviet ""Use-or-Lose"" Doctrine: Launch surviving missiles.",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.23: Soviet ""Use-or-Lose"" Doctrine: Launch surviving missiles. | 로그 p.18: Selected Action: Deploy Tactical Nukes to Cuba","실제 T3/T4는 미국 침공 동원과 소련 핵사용 승인·전술핵 배치이며, 후속 트리거는 Nuclear_Retaliation_Risk/미국 전략 경계이다. 최종은 Turn 3에 소련 잔존 미사일을 실제 발사해 전술핵 교환이 일어났다고 확정한다. 승인·배치·위험을 완료된 발사와 핵피해로 바꾼 실질 사건 분류 불일치다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-18-03,PER-18,3,The Mended Rift,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,24-26,"15,19",FINAL,보고서 3,Soviet Dismantlement: Rapidly withdraw weapons under UN supervision.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.25: Soviet Dismantlement: Rapidly withdraw weapons under UN supervision. | 로그 p.15: Selected Action: Propose Missile Removal for U.S. Guarantees,"최종 T3은 UN 하 실제 신속 철군인데, 실제 T3 소련 행동은 Propose Missile Removal, 실제 T4에서야 Begin Missile Dismantlement를 선택한다. 최종 T4는 양국 경계 해제/지도부 통제 회복을 새 완료 행동으로 제시하고, 실제 마지막의 Hardliner coup attempt를 반영하지 않는다. T2 셋째 로그 자체의 미출력은 별도 기록 범위 불확실성이지만, 보존된 T3–4만으로도 제안→이행 시점의 불일치를 확인할 수 있다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-13-01,PER-13,1,The Fractured Equilibrium,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,22-23,"13-14,18",FINAL,보고서 1,U.S.: Backchannel ceasefire offers,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.22: U.S.: Backchannel ceasefire offers | 로그 p.14: Soviet: Formal Apology + SAM Stand-Down,"최종 Turn 3에서는 미국 비밀 휴전 제안/소련 핵준비·잠수함 철수가 선택된다. 실제 Turn 3 주조합은 제한 SAM 공습/공식 사과·SAM 경계 해제, 추가 쌍은 DEFCON 2 동원/전술핵 경계이다. 서사의 비밀 휴전/잠수함 recall은 실제 Turn 4의 선택을 앞당긴 것이다. 마지막 제한 완화의 방향은 맞아도 중간 주/추가 어느 조합의 선택도 그대로 승계하지 않았다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-13-02,PER-13,2,The Technological Tightrope,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,23-25,"8-9,15,19-20",FINAL,보고서 2,Choices: U.S. CIA covert ops; Soviet swarm tactics (naval harassment).,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.24: Choices: U.S. CIA covert ops; Soviet swarm tactics (naval harassment). | 로그 p.9: U.S.: Covert Ops,"T2의 추가 대안 Covert Ops/Naval Harassment를 최종 Turn 4 선택으로 옮기고, 실제 Turn 3 Amphibious Assault Drills와 Turn 4 Limited SAM Strike/Nuclear Posturing의 순서를 바꿨다. 최종에는 T3 limited strikes 다음 T4 invasion drills가 오지만 실제 그 순서는 반대이다. 서사에 쓰인 개별 행동들이 원로그 어딘가에 존재해도 부모·시점 관계가 다르므로 준수로 인정하지 않는다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-13-03,PER-13,3,The Nuclear Bargain,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,25-26,20-21,FINAL,보고서 3,"""ghost missiles"" kept in Cuba.",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.26: ""ghost missiles"" kept in Cuba. | 로그 p.21: Soviet: Conditional Cuba Withdrawal","최종 주조합은 Jupiter Dismantlement/Conditional Cuba Withdrawal이며, 다른 자식은 Ultimatum/Missile Operationalization이다. 서사는 조건부 철수 경로를 채택하면서 잔존 ghost missiles 은폐를 완료된 결말로 덧붙이고 새 정상회담·이행 지연을 연결한다. 조건부라는 표현이 임의의 비밀 잔류 실행을 뜻하지 않으며, 다른 핵운용 자식의 속성을 교환·철수 자식에 섞은 것은 별개이다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-14-01,PER-14,1,The Brink's Edge,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,21-24,"17,20-21",FINAL,보고서 1,"USSR: Blamed Cuban ""provocations"" to justify retreat",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.22: USSR: Blamed Cuban ""provocations"" to justify retreat | 로그 p.17: Most Plausible Path: U.S. Diplomatic Ultimatum + USSR Conditional Withdrawal","첫 분기 실제 Turn 4는 Diplomatic Ultimatum/Conditional Withdrawal이고, Covert Trade/Blame Castro는 셋째 분기의 주조합이다. 첫 최종 보고서는 마지막 선택을 비밀 Turkey 교환 수락/Blame Castro로 바꾸어 셋째 분기의 양국 행동을 옮겼다. 또한 U-2 격추의 행위자를 미국으로 뒤집은 명시 문장이 존재한다. 평화 결말의 유사성과 구별되는 분기·사건 행위자 불일치다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-14-02,PER-14,2,Sword's Shadow,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,24-26,18-19,FINAL,보고서 2,U.S.: Halted offensive amid nuclear casualties; pivoted to survival-focused diplomacy.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.25: U.S.: Halted offensive amid nuclear casualties; pivoted to survival-focused diplomacy. | 로그 p.19: Most Plausible Path: U.S. Invasion + USSR Nuclear Deployment,"실제 마지막 강경 주조합은 침공/전술핵 배치, 추가 조합은 미국 전술핵 승인/소련 철수이다. 최종 서사는 침공·핵교환 뒤 양국 모두 사실상 휴전으로 후퇴하고 미국이 공격을 중단했다고 한다. 핵무기 준비 또는 사용 선택과, 그 뒤 별도로 공격 중단·휴전하는 새 선택은 동일하지 않다. 또한 U-2를 미국이 격추하고 소련 폭뢰가 잠수함을 띄웠다고 고정 사건 주체를 뒤집었다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-14-03,PER-14,3,Silent Stalemate,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,26-28,20-21,FINAL,보고서 3,USSR: Withdrew missiles under inspectors' eyes,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.27: USSR: Withdrew missiles under inspectors' eyes | 로그 p.21: Alternative Path: U.S. UN Ceasefire + USSR Public Guarantee,"서사는 미국 UN 휴전 요구와 소련 검증 하 실제 철수를 조합한다. 해당 Turn 4 추가 쌍은 UN Ceasefire/Public Guarantee이며 주쌍은 Covert Trade/Blame Castro이다. 보장 요구·동의, 검증 수용, 실제 철군을 구별하지 않고 UN의 Cuba 감시·경비까지 완료된 사건으로 확장한다. 새 검증·철군 행동이 어느 실제 자식 로그를 승계하는지 원문상 대응하지 않는다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-15-01,PER-15,1,The Razor’s Edge,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,20-21,15-16,FINAL,보고서 1,Final missiles were dismantled under UN supervision.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: Final missiles were dismantled under UN supervision. | 로그 p.16: U.S.: Targeted Airstrike on SAM Sites,"첫 분기의 실제 마지막 선택은 Targeted Airstrike/Blame Cuban Forces이고, 추가 쌍은 Ultimatum/Nuclear Alert와 전술핵 교환 결과이다. 최종 서사는 대신 마지막 UN 미사일 해체·비밀 Turkey 합의라는 셋째 외교 경로의 결말을 부여한다. 최고긴장·외교금지 상태였던 로그를 임계값 바로 아래로 관리했다고 설명한 점도 보고 상태와 모순한다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-15-02,PER-15,2,Inferno,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,21-22,17-18,FINAL,보고서 2,Turn 2: U.S. invasion of Cuba pushed tensions to war. Soviet tactical nukes launched atFlorida.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: Turn 2: U.S. invasion of Cuba pushed tensions to war. Soviet tactical nukes launched atFlorida. | 로그 p.18: USSR: Preemptive ICBM Launch,"핵전쟁·도시 파괴 결말은 마지막 로그의 실제 Full Nuclear Strike Authorization/Preemptive ICBM Launch 및 도시 타격 트리거로 지지된다. 다만 최종은 두 단계만으로 침공·Florida 전술핵 발사를 Turn 2 최종 사건에 놓고, B-59/DEFCON 2 뒤 전략 선제공격의 실제 마지막 선택 및 그 시점을 제시하지 않는다. 핵전쟁이라는 결과 일치를 네 턴 행동·인과 승계의 준수로 확대하지 않는다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-15-03,PER-15,3,Dove’s Gambit,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,22-23,18-19,FINAL,보고서 3,Turn 3: Castro denies entry to inspectors; Khrushchev withdraws missiles to avoid coup.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.22: Turn 3: Castro denies entry to inspectors; Khrushchev withdraws missiles to avoid coup. | 로그 p.18: Potential: Castro blocks inspectors,"UN-supervised removal/inspection agreement와 검증된 철수라는 마지막 방향은 실제 외교 로그와 일치한다. 그러나 서사의 결정적 전환은 Castro의 검증 진입 거부가 실제 발생하여 Khrushchev가 쿠데타를 피하려 철수했다는 것이다. 원로그에서 진입 거부는 Potential이며 실제 발생 로그가 없고, 그것을 Turn 3 원인으로 확정한 기록도 없다. 발생 가능성을 이미 일어난 분기 사건으로 바꾼 판정이다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-10-01,PER-10,1,The Delicate Balance,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,21-24,17-18,FINAL,보고서 1,State Department brokers a secret offer to trade,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.23: State Department brokers a secret offer to trade | 로그 p.17: US Action: Publicly Propose Turkey-Cuba Missile Swap,실제 마지막 협력 로그는 공개 Turkey-Cuba 교환 제안/소련 수락·철수이다. 최종 서사는 이를 비밀 제안과 비문서 합의로 바꾸고 공개성에 따른 동맹·국내 영향을 달리 설명한다. 앞선 B-59도 최종 Turn 3으로 이동했다. 평화 결말은 로그와 닿지만 공개/비밀이라는 선택의 정보 접근 조건과 사건 시점은 유지되지 않았다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-10-02,PER-10,2,The Breaking Point,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,24-26,18-19,FINAL,보고서 2,"Soviet Totalitarian Rally: Hardliners seize Presidium control, deposing Khrushchev.",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.25: Soviet Totalitarian Rally: Hardliners seize Presidium control, deposing Khrushchev. | 로그 p.19: Result Log: US De-Escalation + USSR Regime Collapse","실제 강경 Turn 4에는 서로 별개의 두 결과 로그가 있다: 미국 SAM 공습/소련 전술핵 사용과, 미국 non-invasion pledge/Presidium의 Khrushchev 배제. 최종 서사는 첫 로그의 핵전쟁과 둘째 로그의 정권탈취를 하나의 결과로 결합하면서 둘째에 필수인 미국 완화 제안은 제거한다. 독립 자식 조합의 사건을 혼합한 위반이다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-10-03,PER-10,3,The Mended Rift,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,26-28,20,FINAL,보고서 3,"U.S./USSR Joint Declaration: Publicly framed as Soviet “voluntary withdrawal,”",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.27: U.S./USSR Joint Declaration: Publicly framed as Soviet “voluntary withdrawal,” | 로그 p.20: US Action: Secretly Remove Jupiters from Turkey","비밀 Jupiter 철수/소련 실제 미사일 해체라는 결말 자체는 로그로 지지된다. 그러나 서사는 그 철수를 Turn 3에 이미 시작한 것으로 두고, 로그가 없는 Turn 4 양국 공동선언을 새 결정 단계로 제시한다. 원로그의 마지막 사건 B-59/DEFCON 2 아래 이루어진 비밀 행동을 먼저 이행한 후 공개선언으로 교체한 절차·공개성 불일치다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-11-01,PER-11,1,Stalemate at DEFCON 2: A Dance of Restraint,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,16-19,13-14,FINAL,보고서 1,Trigger: The U.S. unilaterally leaked the deal in 2017,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.18: Trigger: The U.S. unilaterally leaked the deal in 2017 | 로그 p.13: Soviet Action: Propose missile withdrawal in exchange for US non-invasion guarantee,실제 마지막 주경로는 DEFCON 2 유지/비밀 회담 허가와 소련 철수 제안이며 Turkey 제거 요구가 트리거로 남는다. 최종 서사는 이미 비밀 교환 합의·부분 철수로 완결한 뒤 2017년 미국의 유출을 과거 완료된 트리거로 추가한다. 이는 미래 파급의 가정법 서술이 아니라 실제 원로그에 없는 사건을 누적 분기 역사에 넣은 것이다. U-2도 Turn 2로 당겼다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-11-02,PER-11,2,Operation Skybolt: The Nuclear Gambit,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,19-20,14,FINAL,보고서 2,"Turn 3: Narrowly avoided conflict as U.S. rejects invasion, leaving Cuban missiles",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.19: Turn 3: Narrowly avoided conflict as U.S. rejects invasion, leaving Cuban missiles | 로그 p.14: US Action: Offer 48-hour missile removal ultimatum","보존된 축약 서사는 공격→침공 준비→침공 거부에서 끝난다. 실제 마지막 강경 주조합은 침공 동원/핵권한 사전 위임, 완화 대안은 48-hour ultimatum/명시적인 소련 합의 수락이다. 서사의 침공 거부는 그 어느 실제 양국 조합도 승계하지 않으며 B-59/DEFCON 2에 대한 최종 행동 관계가 빠졌다. 전체 응답이 공간을 이유로 완전 보고서를 후속 요청으로 유예한다고 명시하므로 기록 유실 U로 처리하지 않는다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-11-03,PER-11,3,The Secret Accord: A Turbulent Compromise,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,19-20,15,FINAL,보고서 3,Turn 1: U.S. extends quarantine to petroleum; Soviets airlift supplies to Cuba.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.19: Turn 1: U.S. extends quarantine to petroleum; Soviets airlift supplies to Cuba. | 로그 p.15: Combination 3.2: US Fuel Embargo & Soviet Airlift,"실제 Turn 4의 추가 자식인 Fuel Embargo/Airlift를 서사의 Turn 1로 옮기고, 같은 Turn 4의 다른 자식인 Secret Jupiter offer/acceptance를 다음 단계로 이어 붙인다. 서로 대안인 조합을 시간순 연속 사건으로 바꾼 실질 분기 승계 위반이며, 이후 수십 년 뒤 합의 노출도 실제 위기 로그와 구별하지 않는다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
